t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
0.30111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.41352,1.17035,0.70877,-1.5906,3.42041,-2.8204,-2.1072,-2.2791,1.39995,0.77856,0.77284,1.22642,0.65412,0.34753,0.57630,0.37627
0.31222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37558,1.16656,0.68007,-1.6629,3.48855,-2.9310,-2.1432,-2.3318,1.41353,0.75854,0.75086,1.23614,0.65577,0.34920,0.57630,0.37627
0.32333,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.33680,1.16194,0.65027,-1.7327,3.55455,-3.0399,-2.1738,-2.3790,1.42707,0.73821,0.72840,1.24595,0.65742,0.35086,0.57451,0.37800
0.33444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.29724,1.15649,0.61939,-1.8001,3.61838,-3.1483,-2.1992,-2.4207,1.44046,0.71759,0.70550,1.25585,0.65907,0.35253,0.57451,0.37800
0.34555,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25694,1.15022,0.58743,-1.8650,3.68003,-3.2556,-2.2193,-2.4570,1.45378,0.69676,0.68223,1.26584,0.66072,0.35421,0.57451,0.37972
0.35666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21593,1.14310,0.55440,-1.9273,3.73948,-3.3616,-2.2344,-2.4879,1.46704,0.67576,0.65864,1.27591,0.66236,0.35588,0.57451,0.37972
0.36666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.17845,1.13599,0.52376,-1.9812,3.79108,-3.4566,-2.2436,-2.5112,1.47892,0.65675,0.63716,1.28506,0.66399,0.35756,0.57451,0.38145
0.37777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13623,1.12729,0.48873,-2.0386,3.84633,-3.5616,-2.2492,-2.5320,1.49205,0.63555,0.61309,1.29531,0.66562,0.35925,0.57451,0.38318
0.38888,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09342,1.11777,0.45265,-2.0935,3.89936,-3.6651,-2.2500,-2.5477,1.50512,0.61433,0.58884,1.30564,0.66725,0.36263,0.57451,0.38491
0.40000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05007,1.10742,0.41554,-2.1457,3.95018,-3.7679,-2.2462,-2.5583,1.51812,0.59311,0.56446,1.31607,0.66888,0.36602,0.57451,0.38664
0.41000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01062,1.09739,0.38126,-2.1905,3.99402,-3.8601,-2.2387,-2.5635,1.52980,0.57407,0.54246,1.32552,0.67050,0.36772,0.57451,0.38664
0.42111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03363,1.085478,0.342210,-2.23791,4.040669,-3.96161,-2.22632,-2.56457,1.542682,0.553011,0.517976,1.336119,0.67211,0.37113,0.57451,0.38838
0.43222,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.07832,1.072747,0.302146,-2.28263,4.085139,-4.06199,-2.20967,-2.56075,1.555570,0.532085,0.493505,1.346797,0.67372,0.37456,0.57451,0.39012
0.44456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12841,1.057658,0.256462,-2.32932,4.132038,-4.17268,-2.18633,-2.55100,1.569803,0.509046,0.466385,1.358762,0.67533,0.37800,0.57630,0.39187
0.45567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.17385,1.043228,0.214293,-2.36861,4.171988,-4.27183,-2.16094,-2.53740,1.582551,0.488547,0.442090,1.369622,0.67694,0.38145,0.57630,0.39187
0.46679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.21958,1.028005,0.171136,-2.40535,4.209838,-4.37010,-2.13179,-2.51931,1.595236,0.468310,0.417948,1.380568,0.67854,0.38664,0.57630,0.39361
0.47790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.26558,1.011999,0.126999,-2.43957,4.245622,-4.46779,-2.09881,-2.49669,1.607858,0.448373,0.394003,1.391599,0.67854,0.39012,0.57630,0.39536
0.49024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.31694,0.993312,0.076823,-2.47469,4.283016,-4.57552,-2.05820,-2.46661,1.621875,0.426611,0.367677,1.403956,0.68172,0.39536,0.57809,0.39712
0.50259,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.36853,0.973684,0.025455,-2.50678,4.317955,-4.68257,-2.01351,-2.43155,1.635821,0.405306,0.341700,1.416418,0.68331,0.40063,0.57809,0.39887
0.51631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.42604,0.950797,-0.03300,-2.53896,4.353984,-4.80123,-1.95913,-2.38683,1.651278,0.382219,0.313308,1.430387,0.68489,0.40592,0.57809,0.40239
0.52865,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.47794,0.929233,-0.08687,-2.56482,4.383939,-4.90723,-1.90632,-2.34166,1.665127,0.362019,0.288241,1.443070,0.68647,0.41300,0.57987,0.40415
0.54100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.52991,0.906779,-0.14192,-2.58782,4.411635,-5.01247,-1.85009,-2.29183,1.678906,0.342403,0.263685,1.455857,0.68804,0.41834,0.58166,0.40592
0.55471,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.58768,0.880812,-0.20444,-2.61013,4.439861,-5.12928,-1.78390,-2.23155,1.694207,0.321332,0.237051,1.470186,0.69118,0.42727,0.58166,0.40945
0.56843,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.64543,0.853793,-0.26841,-2.62911,4.465489,-5.24515,-1.71421,-2.16613,1.709414,0.301070,0.211168,1.484641,0.69118,0.43446,0.58344,0.41122
0.58367,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.70951,0.822575,-0.34114,-2.64642,4.491066,-5.37356,-1.63272,-2.08793,1.726290,0.279552,0.183355,1.500852,0.69430,0.44348,0.58344,0.41478
0.59739,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.76703,0.793419,-0.40811,-2.65870,4.511569,-5.48889,-1.55629,-2.01278,1.741416,0.261133,0.159245,1.515576,0.69585,0.45253,0.58522,0.41834
0.61111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.82436,0.763293,-0.47651,-2.66800,4.529825,-5.60354,-1.47727,-1.93342,1.756492,0.243641,0.136058,1.530426,0.69740,0.46162,0.58522,0.42190
0.62635,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.88778,0.728721,-0.55416,-2.67500,4.547634,-5.73133,-1.38686,-1.84085,1.773215,0.225320,0.111428,1.547074,0.69894,0.47256,0.58699,0.42548
0.64328,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.95783,0.688995,-0.64247,-2.67890,4.564564,-5.87261,-1.28366,-1.73276,1.791686,0.206380,0.085532,1.565751,0.70202,0.48352,0.58877,0.43086
0.66210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.03506,0.643294,-0.74311,-2.67872,4.580121,-6.02990,-1.16625,-1.60714,1.812188,0.187131,0.058662,1.586727,0.70507,0.49816,0.59054,0.43626
0.68092,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.11155,0.596005,-0.84642,-2.67412,4.592552,-6.18733,-1.04670,-1.47639,1.832591,0.169820,0.033893,1.607938,0.70659,0.51098,0.59231,0.44167
0.70183,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.19556,0.541692,-0.96431,-2.66434,4.603128,-6.36283,-0.91260,-1.32607,1.855127,0.152878,0.008918,1.631777,0.70811,0.52561,0.59231,0.44890
0.72506,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.28757,0.479263,-1.09917,-2.64833,4.611422,-6.55876,-0.76293,-1.15445,1.879965,0.136906,-0.01559,1.658598,0.70962,0.54201,0.59231,0.45616
0.75087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.38802,0.407457,-1.25379,-2.62506,4.617109,-6.77688,-0.59781,-0.96016,1.907380,0.122676,-0.03873,1.688807,0.71263,0.56013,0.59231,0.46344
0.77668,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.48641,0.333204,-1.41348,-2.59699,4.619889,-6.99506,-0.43556,-0.76394,1.934367,0.112126,-0.05748,1.719442,0.71413,0.57630,0.59231,0.47073
0.79550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.55675,0.277580,-1.53314,-2.57408,4.620547,-7.15364,-0.32019,-0.62097,1.953793,0.106747,-0.06832,1.742044,0.71413,0.58877,0.59054,0.47438
0.81640,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.63350,0.214390,-1.66922,-2.54683,4.620404,-7.32909,-0.19562,-0.46326,1.975070,0.102942,-0.07764,1.767414,0.71562,0.59936,0.58877,0.47804
0.83731,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.70871,0.149780,-1.80860,-2.51820,4.619743,-7.50402,-0.07553,-0.30789,1.996032,0.101367,-0.08411,1.793050,0.71562,0.60987,0.58699,0.48352
0.85822,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.78235,0.083789,-1.95126,-2.48873,4.618970,-7.67794,0.039381,-0.15590,2.016650,0.101932,-0.08777,1.818949,0.71711,0.61855,0.58344,0.48718
0.87704,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.84724,0.023235,-2.08245,-2.46193,4.618502,-7.83326,0.137897,-0.02307,2.034856,0.104202,-0.08872,1.842480,0.71711,0.62715,0.58166,0.49084
0.89585,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.91080,-0.03839,-2.21627,-2.43526,4.618533,-7.98683,0.231375,0.105760,2.052774,0.108046,-0.08752,1.866215,0.71859,0.63567,0.57809,0.49267
0.91279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.96685,-0.09478,-2.33894,-2.41167,4.619200,-8.12395,0.310918,0.217645,2.068604,0.112791,-0.08465,1.887750,0.71859,0.64243,0.57630,0.49633
0.92972,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.02180,-0.15204,-2.46368,-2.38872,4.620655,-8.25957,0.385903,0.325355,2.084218,0.118677,-0.08017,1.909446,0.72007,0.64746,0.57451,0.49816
0.94666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.07563,-0.21017,-2.59048,-2.36667,4.623061,-8.39410,0.456164,0.428414,2.099592,0.125637,-0.07412,1.931299,0.72007,0.65412,0.57272,0.50000
0.96359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.12834,-0.26917,-2.71932,-2.34574,4.626571,-8.52659,0.521639,0.526656,2.114798,0.133601,-0.06659,1.953310,0.72154,0.65907,0.56913,0.50183
0.98053,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.17990,-0.32906,-2.85017,-2.32615,4.631327,-8.65756,0.582023,0.619718,2.129740,0.142495,-0.05765,1.975473,0.72301,0.66399,0.56733,0.50366
0.99577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.22532,-0.38373,-2.96965,-2.30984,4.636788,-8.77464,0.631959,0.698880,2.143003,0.151238,-0.04844,1.995551,0.72301,0.66888,0.56553,0.50549
1.01270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.27468,-0.44534,-3.10426,-2.29336,4.644263,-8.90292,0.682769,0.781639,2.157474,0.161697,-0.03703,2.018000,0.72448,0.67372,0.56373,0.50732
1.02795,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.31809,-0.50160,-3.22708,-2.28015,4.652357,-9.01719,0.724012,0.851211,2.170317,0.171726,-0.02574,2.038330,0.72594,0.67694,0.56193,0.50915
1.04488,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.36519,-0.56501,-3.36537,-2.26741,4.662942,-9.14217,0.765003,0.922908,2.184465,0.183477,-0.01215,2.061057,0.72739,0.68172,0.56013,0.51098
1.06012,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.40654,-0.62293,-3.49146,-2.25784,4.673985,-9.25371,0.797340,0.982225,2.196990,0.194545,0.000952,2.081635,0.72884,0.68489,0.56013,0.51098
1.07536,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.44687,-0.68166,-3.61907,-2.25016,4.686514,-9.36417,0.825601,1.036598,2.209389,0.206018,0.014815,2.102327,0.72884,0.68804,0.55832,0.51281
1.09230,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.49050,-0.74790,-3.76262,-2.24395,4.702225,-9.48522,0.852088,1.091300,2.223003,0.219172,0.031023,2.125451,0.73029,0.69118,0.55652,0.51464
1.10754,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.52865,-0.80843,-3.89339,-2.24056,4.718037,-9.59233,0.871725,1.135268,2.235091,0.231323,0.046271,2.146381,0.73173,0.69430,0.55652,0.51464
1.12278,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.56573,-0.86984,-4.02562,-2.23931,4.735456,-9.69876,0.887281,1.174234,2.247098,0.243710,0.062074,2.167423,0.73316,0.69740,0.55652,0.51647
1.13972,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.60565,-0.93913,-4.17424,-2.24051,4.756715,-9.81590,0.899924,1.211661,2.260298,0.257686,0.080198,2.190931,0.73459,0.70048,0.55652,0.51830
1.15496,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.64038,-1.00248,-4.30952,-2.24401,4.777598,-9.91913,0.907444,1.240117,2.272054,0.270402,0.096953,2.212204,0.73744,0.70202,0.55471,0.51830
1.17020,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.67396,-1.06679,-4.44622,-2.24982,4.800140,-10.0217,0.911197,1.263808,2.283722,0.283198,0.114058,2.233586,0.73885,0.70507,0.55471,0.52013
1.18714,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.70986,-1.13938,-4.59973,-2.25902,4.827124,-10.1347,0.911156,1.284319,2.296594,0.297448,0.133393,2.257469,0.74026,0.70659,0.55471,0.52195
1.20238,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.74087,-1.20577,-4.73937,-2.26983,4.853169,-10.2350,0.907558,1.297885,2.308096,0.310253,0.151026,2.279077,0.74167,0.70962,0.55471,0.52378
1.21762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.77060,-1.27319,-4.88037,-2.28304,4.880860,-10.3340,0.900471,1.306750,2.319520,0.322990,0.168812,2.300791,0.74307,0.71113,0.55471,0.52378
1.23455,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.80210,-1.34931,-5.03862,-2.30053,4.913526,-10.4426,0.889011,1.311193,2.332123,0.337013,0.188678,2.325041,0.74447,0.71413,0.55471,0.52561
1.25149,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.83191,-1.42673,-5.19851,-2.32098,4.948174,-10.5495,0.873822,1.310241,2.344632,0.350844,0.208576,2.349419,0.74724,0.71562,0.55471,0.52561
1.26842,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.85996,-1.50547,-5.36002,-2.34439,4.984763,-10.6554,0.855227,1.304115,2.357135,0.364432,0.228427,2.373928,0.74862,0.71711,0.55652,0.52743
