t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
11.12318,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00017,-0.0000,-0.0000,-0.0001,-0.0000,0.00002,-0.0000,0.00001,-0.0010,0.00000,-0.0000,0.00099,0.00000,-0.0000,0.00005,-0.0000
11.22473,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00015,-0.0000,-0.0000,-0.0001,-0.0000,0.00001,-0.0000,0.00001,-0.0009,0.00000,-0.0000,0.00093,0.00000,-0.0000,0.00004,-0.0000
11.31612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00014,-0.0000,-0.0000,-0.0001,-0.0000,0.00002,-0.0000,0.00001,-0.0008,0.00000,-0.0000,0.00088,0.00000,-0.0000,0.00004,-0.0000
11.41767,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00013,-0.0000,-0.0000,-0.0001,-0.0000,0.00000,-0.0000,0.00001,-0.0008,0.00000,-0.0000,0.00083,0.00000,-0.0000,0.00004,-0.0000
11.50906,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00012,-0.0000,-0.0000,-0.0001,-0.0000,0.00001,-0.0000,0.00001,-0.0007,0.00000,-0.0000,0.00078,0.00000,-0.0000,0.00004,-0.0000
11.61060,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00011,-0.0000,-0.0000,-0.0001,-0.0000,0.00000,-0.0000,0.00000,-0.0007,0.00000,-0.0000,0.00073,0.00000,-0.0000,0.00003,-0.0000
11.70200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00010,-0.0000,-0.0000,-0.0001,-0.0000,0.00001,-0.0000,0.00000,-0.0007,0.00000,-0.0000,0.00069,0.00000,-0.0000,0.00003,-0.0000
11.80354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,-0.0006,0.00000,-0.0000,0.00065,0.00000,-0.0000,0.00003,-0.0000
11.89493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,-0.0000,-0.0000,-0.0000,-0.0000,0.00001,-0.0000,0.00000,-0.0006,0.00000,-0.0000,0.00062,0.00000,-0.0000,0.00003,-0.0000
11.99648,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0005,0.00000,-0.0000,0.00058,0.00000,-0.0000,0.00002,-0.0000
12.08787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,-0.0000,-0.0000,-0.0000,0.00000,0.00000,-0.0000,0.00000,-0.0005,0.00000,-0.0000,0.00055,0.00000,-0.0000,0.00002,-0.0000
12.18942,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0005,0.00000,-0.0000,0.00051,0.00000,-0.0000,0.00002,-0.0000
12.28081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,-0.0000,-0.0000,-0.0000,0.00000,0.00000,-0.0000,0.00000,-0.0004,0.00000,-0.0000,0.00049,0.00000,-0.0000,0.00002,-0.0000
12.38236,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0004,0.00000,-0.0000,0.00046,0.00000,-0.0000,0.00002,-0.0000
12.47375,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,-0.0000,-0.0000,-0.0000,0.00000,0.00000,-0.0000,0.00000,-0.0004,0.00000,-0.0000,0.00043,0.00000,-0.0000,0.00002,-0.0000
12.57530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0004,0.00000,-0.0000,0.00041,0.00000,-0.0000,0.00002,-0.0000
12.66669,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0003,0.00000,-0.0000,0.00038,0.00000,-0.0000,0.00001,-0.0000
12.76823,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0003,0.00000,-0.0000,0.00036,0.00000,-0.0000,0.00001,-0.0000
12.85963,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0003,0.00000,-0.0000,0.00034,0.00000,-0.0000,0.00001,-0.0000
12.96117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0003,0.00000,-0.0000,0.00032,0.00000,-0.0000,0.00001,-0.0000
13.05256,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0003,0.00000,-0.0000,0.00030,0.00000,-0.0000,0.00001,-0.0000
13.15411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,0.00000,-0.0000,0.00028,0.00000,-0.0000,0.00001,-0.0000
13.24550,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,0.00000,-0.0000,0.00027,0.00000,-0.0000,0.00001,-0.0000
13.34705,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,0.00000,-0.0000,0.00025,0.00000,-0.0000,0.00001,-0.0000
13.43844,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,-0.0000,-0.0000,0.00024,-0.00000,-0.00000,0.000012,-0.00002
13.53999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,-0.0000,-0.0000,0.00022,-0.00000,-0.00000,0.000011,-0.00003
13.63138,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,-0.0000,-0.0000,0.00021,-0.00000,-0.00000,0.000010,-0.00002
13.73293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0002,-0.0000,-0.0000,0.00020,-0.00000,-0.00000,0.000009,-0.00003
13.82432,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0001,-0.0000,-0.0000,0.00019,-0.00000,-0.00000,0.000009,-0.00002
13.92586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0001,-0.0000,-0.0000,0.00018,-0.00000,-0.00000,0.000008,-0.00003
14.01726,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0001,-0.0000,-0.0000,0.00017,-0.00000,-0.00000,0.000008,-0.00002
14.11880,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0001,-0.0000,-0.0000,0.00016,-0.00000,-0.00000,0.000007,-0.00003
14.21019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0001,-0.0000,-0.0000,0.00015,-0.00000,-0.00000,0.000007,-0.00002
14.31174,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,-0.0000,0.00000,-0.0001,-0.0000,-0.0000,0.00014,-0.00000,-0.00000,0.000006,-0.00003
14.40313,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0001,-0.0000,-0.0000,0.00013,-0.00000,-0.00000,0.000006,-0.00002
14.50468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0001,-0.0000,-0.0000,0.00012,-0.00000,-0.00000,0.000005,-0.00003
14.59607,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0001,-0.0000,-0.0000,0.00012,-0.00000,-0.00000,0.000005,-0.00002
14.69762,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0001,-0.0000,-0.0000,0.00011,-0.00000,-0.00000,0.000005,-0.00003
14.78901,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0001,-0.0000,-0.0000,0.00010,-0.00000,-0.00000,0.000005,-0.00002
14.89055,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0001,-0.0000,-0.0000,0.00010,-0.00000,-0.00000,0.000004,-0.00003
14.98195,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00009,-0.00000,-0.00000,0.000004,-0.00002
15.08349,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00008,-0.00000,-0.00000,0.000004,-0.00003
15.17489,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00008,-0.00000,-0.00000,0.000004,-0.00002
15.27643,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00007,-0.00000,-0.00000,0.000003,-0.00003
15.36782,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00007,-0.00000,-0.00000,0.000003,-0.00002
15.46937,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00007,-0.00000,-0.00000,0.000003,-0.00003
15.56076,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00006,-0.00000,-0.00000,0.000003,-0.00002
15.66231,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00006,-0.00000,-0.00000,0.000002,-0.00003
15.75370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00005,-0.00000,-0.00000,0.000002,-0.00002
15.85525,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00005,-0.00000,-0.00000,0.000002,-0.00003
15.94664,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00005,-0.00000,-0.00000,0.000002,-0.00002
16.04818,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00004,-0.00000,-0.00000,0.000001,-0.00003
16.13958,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00004,-0.00000,-0.00000,0.000002,-0.00002
16.24112,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00004,-0.00000,-0.00000,0.000001,-0.00003
16.33251,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00004,-0.00000,-0.00000,0.000001,-0.00002
16.43406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00003,-0.00000,-0.00000,0.000001,-0.00003
16.52545,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00003,-0.00000,-0.00000,0.000001,-0.00002
16.62700,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00003,-0.00000,-0.00000,0.000001,-0.00003
16.71839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00003,-0.00000,-0.00000,0.000001,-0.00002
16.81994,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00003,-0.00000,-0.00000,0.000001,-0.00003
16.91133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000001,-0.00002
17.01288,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000000,-0.00003
17.10427,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000001,-0.00002
17.20581,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000000,-0.00004
17.29721,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000000,-0.00002
17.39875,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000000,-0.00004
17.49014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00002,-0.00000,-0.00000,0.000000,-0.00002
17.59169,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
17.68308,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,0.000000,-0.00002
17.78463,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
17.87602,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,0.000000,-0.00002
17.97757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
18.06896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00002
18.17051,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
18.26190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00002
18.36344,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
18.45484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00002
18.55638,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
18.64777,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00002
18.74932,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00001,-0.00000,-0.00000,-0.00000,-0.00004
18.84071,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00002
18.94226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00004
19.03365,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00002
19.13520,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00004
19.22659,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00002
19.32814,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00004
19.41953,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00002
19.52107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00004
19.61247,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,0.00000,-0.0000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,0.00000,-0.00000,-0.00000,-0.00000,-0.00002
