t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.00284,0.47986,0.00607,0.09868
0.01111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99633,1.01365,1.00977,0.89623,1.09668,0.94916,0.76338,0.83404,0.99526,1.00863,1.00919,1.00673,0.00197,0.43446,0.00513,0.09484
0.02345,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99055,1.02836,1.02005,0.78030,1.20472,0.89479,0.50538,0.64705,0.98999,1.01559,1.01750,1.01418,0.00134,0.37456,0.00437,0.09236
0.03456,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98379,1.04116,1.02878,0.67554,1.30228,0.84779,0.27807,0.47652,0.98524,1.01949,1.02321,1.02085,0.00096,0.32627,0.00383,0.08933
0.04567,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.97557,1.05353,1.03706,0.57059,1.39990,0.80257,0.05575,0.30471,0.98051,1.02121,1.02725,1.02748,0.00073,0.27992,0.00331,0.08525
0.05679,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96588,1.06545,1.04489,0.46559,1.49737,0.75921,-0.1612,0.13172,0.97578,1.02082,1.02960,1.03409,0.00055,0.23257,0.00299,0.08299
0.06790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95475,1.07689,1.05229,0.36073,1.59450,0.71767,-0.3725,-0.0413,0.97107,1.01835,1.03025,1.04066,0.00042,0.19110,0.00276,0.08299
0.07790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.94350,1.08677,1.05861,0.26661,1.68145,0.68095,-0.5576,-0.1970,0.96684,1.01439,1.02938,1.04654,0.00034,0.15649,0.00256,0.07971
0.08790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.93108,1.09624,1.06459,0.17286,1.76781,0.64544,-0.7377,-0.3516,0.96262,1.00885,1.02715,1.05241,0.00028,0.12797,0.00247,0.07654
0.09790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.91753,1.10528,1.07026,0.07961,1.85343,0.61103,-0.9126,-0.5049,0.95842,1.00176,1.02357,1.05824,0.00022,0.10132,0.00238,0.07500
0.10790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.90284,1.11389,1.07563,-0.0130,1.93820,0.57744,-1.0821,-0.6560,0.95424,0.99317,1.01866,1.06405,0.00019,0.08188,0.00231,0.07349
0.11790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.88704,1.12206,1.08069,-0.1049,2.02197,0.54489,-1.2460,-0.8045,0.95007,0.98313,1.01243,1.06984,0.00015,0.06368,0.00231,0.07201
0.12790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.87013,1.12976,1.08547,-0.1960,2.10463,0.51325,-1.4042,-0.9499,0.94592,0.97169,1.00492,1.07560,0.00013,0.04931,0.00233,0.07104
0.13690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.85399,1.13630,1.08953,-0.2771,2.17797,0.48593,-1.5416,-1.0779,0.94220,0.96022,0.99709,1.08076,0.00011,0.04111,0.00237,0.06913
0.14590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.83699,1.14245,1.09337,-0.3574,2.25021,0.45921,-1.6742,-1.2027,0.93850,0.94770,0.98826,1.08590,0.00010,0.03303,0.00242,0.06727
0.15490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.81914,1.14821,1.09699,-0.4367,2.32129,0.43326,-1.8019,-1.3243,0.93482,0.93416,0.97846,1.09102,0.00009,0.02631,0.00245,0.06635
0.16390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.80046,1.15357,1.10041,-0.5151,2.39112,0.40794,-1.9246,-1.4423,0.93115,0.91964,0.96773,1.09612,0.00008,0.02138,0.00253,0.06456
0.17290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.78097,1.15853,1.10363,-0.5923,2.45963,0.38338,-2.0423,-1.5567,0.92750,0.90418,0.95608,1.10120,0.00007,0.01761,0.00262,0.06281
0.18190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.76068,1.16309,1.10665,-0.6684,2.52675,0.35967,-2.1549,-1.6674,0.92386,0.88781,0.94355,1.10627,0.00006,0.01419,0.00270,0.06196
0.19090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.73961,1.16723,1.10947,-0.7433,2.59241,0.33644,-2.2624,-1.7741,0.92025,0.87058,0.93018,1.11131,0.00006,0.01184,0.00284,0.06069
0.19990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.71779,1.17096,1.11212,-0.8168,2.65654,0.31388,-2.3647,-1.8769,0.91665,0.85253,0.91598,1.11633,0.00005,0.00974,0.00299,0.05986
0.20890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.69522,1.17428,1.11458,-0.8891,2.71909,0.29186,-2.4617,-1.9756,0.91307,0.83369,0.90099,1.12133,0.00005,0.00812,0.00312,0.05823
0.21790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.67194,1.17718,1.11687,-0.9599,2.77999,0.27041,-2.5535,-2.0702,0.90951,0.81412,0.88525,1.12632,0.00005,0.00672,0.00329,0.05744
0.22690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.64796,1.17965,1.11898,-1.0292,2.83920,0.24951,-2.6401,-2.1606,0.90597,0.79384,0.86878,1.13128,0.00005,0.00568,0.00344,0.05665
0.23590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.62330,1.18170,1.12093,-1.0970,2.89665,0.22912,-2.7214,-2.2468,0.90245,0.77291,0.85162,1.13622,0.00004,0.00481,0.00362,0.05549
0.24490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.59799,1.18333,1.12271,-1.1633,2.95231,0.20923,-2.7974,-2.3287,0.89894,0.75136,0.83380,1.14115,0.00004,0.00415,0.00375,0.05549
0.25390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.57205,1.18454,1.12434,-1.2279,3.00612,0.18961,-2.8681,-2.4064,0.89546,0.72924,0.81536,1.14606,0.00004,0.00351,0.00400,0.05434
0.26290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.54550,1.18532,1.12580,-1.2908,3.05805,0.17031,-2.9336,-2.4798,0.89199,0.70658,0.79633,1.15094,0.00004,0.00306,0.00412,0.05360
0.27190,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.51836,1.18568,1.12712,-1.3521,3.10805,0.15162,-2.9938,-2.5489,0.88854,0.68342,0.77673,1.15581,0.00004,0.00266,0.00431,0.05323
0.28090,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.49066,1.18562,1.12828,-1.4116,3.15610,0.13318,-3.0488,-2.6136,0.88512,0.65981,0.75662,1.16066,0.00004,0.00237,0.00444,0.05249
0.28990,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.46242,1.18515,1.12929,-1.4693,3.20217,0.11519,-3.0987,-2.6741,0.88171,0.63579,0.73601,1.16549,0.00004,0.00207,0.00463,0.05177
0.29890,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.43367,1.18425,1.13016,-1.5251,3.24621,0.09764,-3.1433,-2.7303,0.87831,0.61140,0.71495,1.17030,0.00004,0.00183,0.00484,0.05070
0.30790,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.40442,1.18294,1.13089,-1.5791,3.28822,0.08048,-3.1829,-2.7823,0.87494,0.58668,0.69346,1.17510,0.00004,0.00163,0.00491,0.05000
0.31690,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.37471,1.18122,1.13148,-1.6313,3.32817,0.06377,-3.2174,-2.8299,0.87158,0.56166,0.67158,1.17987,0.00004,0.00147,0.00506,0.04965
0.32590,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.34456,1.17910,1.13194,-1.6815,3.36603,0.04757,-3.2469,-2.8734,0.86824,0.53640,0.64934,1.18463,0.00004,0.00133,0.00521,0.04897
0.33490,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31399,1.17657,1.13227,-1.7297,3.40181,0.03180,-3.2715,-2.9126,0.86492,0.51092,0.62678,1.18937,0.00004,0.00121,0.00532,0.04795
0.34390,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28303,1.17365,1.13247,-1.7760,3.43547,0.01650,-3.2912,-2.9477,0.86162,0.48526,0.60393,1.19409,0.00004,0.00110,0.00540,0.04663
0.35290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.25171,1.17034,1.13255,-1.8204,3.46703,0.00153,-3.3061,-2.9787,0.85833,0.45947,0.58082,1.19880,0.00004,0.00102,0.00552,0.04599
0.36290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.21650,1.16620,1.13250,-1.8673,3.49961,-0.0145,-3.3171,-3.0084,0.85469,0.43069,0.55487,1.20400,0.00004,0.00093,0.00560,0.04503
0.37290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18091,1.16161,1.13230,-1.9118,3.52957,-0.0300,-3.3224,-3.0330,0.85107,0.40185,0.52869,1.20918,0.00005,0.00086,0.00564,0.04379
0.38290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14495,1.15655,1.13197,-1.9537,3.55692,-0.0449,-3.3220,-3.0528,0.84747,0.37297,0.50232,1.21434,0.00005,0.00080,0.00568,0.04258
0.39290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10868,1.15104,1.13151,-1.9932,3.58164,-0.0590,-3.3162,-3.0678,0.84388,0.34413,0.47579,1.21948,0.00005,0.00074,0.00573,0.04111
0.40290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07212,1.14510,1.13093,-2.0302,3.60376,-0.0727,-3.3051,-3.0780,0.84032,0.31535,0.44914,1.22460,0.00005,0.00070,0.00577,0.03997
0.41290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03530,1.13873,1.13022,-2.0647,3.62329,-0.0857,-3.2887,-3.0835,0.83677,0.28669,0.42243,1.22970,0.00005,0.00066,0.00573,0.03832
0.42290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00173,1.131947,1.129401,-2.09665,3.640246,-0.09809,-3.26730,-3.08454,0.833237,0.258199,0.395696,1.234776,0.00005,0.00064,0.00573,0.03725
0.43290,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.03896,1.124758,1.128471,-2.12611,3.654644,-0.10983,-3.24092,-3.08106,0.829717,0.229908,0.368963,1.239829,0.00005,0.00061,0.00573,0.03546
0.44401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.08051,1.116315,1.127317,-2.15593,3.667693,-0.12214,-3.20606,-3.07211,0.825823,0.198764,0.339316,1.245418,0.00005,0.00059,0.00564,0.03422
0.45512,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.12222,1.107408,1.126044,-2.18270,3.677659,-0.13364,-3.16551,-3.05791,0.821947,0.167981,0.309778,1.250982,0.00005,0.00056,0.00560,0.03211
0.46623,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.16403,1.098055,1.124660,-2.20642,3.684586,-0.14437,-3.11951,-3.03861,0.818088,0.137613,0.280398,1.256519,0.00005,0.00054,0.00552,0.03056
0.47734,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.20592,1.088276,1.123171,-2.22714,3.688526,-0.15433,-3.06828,-3.01438,0.814244,0.107712,0.251226,1.262030,0.00005,0.00053,0.00548,0.02907
0.48845,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.24783,1.078089,1.121587,-2.24487,3.689532,-0.16346,-3.01205,-2.98536,0.810416,0.078327,0.222308,1.267515,0.00006,0.00053,0.00540,0.02746
0.50080,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.29439,1.066320,1.119724,-2.26115,3.687302,-0.17280,-2.94404,-2.94776,0.806184,0.046336,0.190528,1.273580,0.00006,0.00052,0.00528,0.02594
0.51314,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.34088,1.054101,1.117762,-2.27384,3.681612,-0.18127,-2.87048,-2.90469,0.801972,0.015101,0.159176,1.279612,0.00006,0.00051,0.00525,0.02433
0.52549,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.38726,1.041462,1.115709,-2.28302,3.672556,-0.18891,-2.79172,-2.85640,0.797777,-0.01531,0.128311,1.285614,0.00006,0.00053,0.00506,0.02232
0.53784,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.43347,1.028431,1.113577,-2.28875,3.660233,-0.19558,-2.70808,-2.80312,0.793601,-0.04487,0.097986,1.291583,0.00006,0.00054,0.00495,0.02078
0.55155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.48457,1.013531,1.111125,-2.29118,3.642861,-0.20219,-2.60989,-2.73843,0.788979,-0.07663,0.064986,1.298180,0.00007,0.00055,0.00481,0.01934
0.56527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.53534,0.998226,1.108597,-2.28955,3.621739,-0.20796,-2.50658,-2.66824,0.784382,-0.10719,0.032784,1.304738,0.00007,0.00057,0.00470,0.01787
0.57899,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.58573,0.982556,1.106001,-2.28398,3.597026,-0.21293,-2.39862,-2.59291,0.779807,-0.13650,0.001445,1.311258,0.00007,0.00059,0.00457,0.01639
0.59423,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.64121,0.964771,1.103052,-2.27334,3.565579,-0.21752,-2.27382,-2.50363,0.774748,-0.16753,-0.03229,1.318458,0.00008,0.00064,0.00434,0.01482
0.60947,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.69607,0.946644,1.100045,-2.25816,3.530137,-0.22122,-2.14452,-2.40892,0.769712,-0.19689,-0.06483,1.325611,0.00009,0.00067,0.00415,0.01359
0.62641,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.75622,0.926173,1.096650,-2.23624,3.486391,-0.22455,-1.99638,-2.29796,0.764148,-0.22748,-0.09948,1.333504,0.00010,0.00075,0.00398,0.01219
0.64334,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.81546,0.905427,1.093209,-2.20921,3.438350,-0.22713,-1.84433,-2.18157,0.758614,-0.25586,-0.13246,1.341341,0.00012,0.00082,0.00378,0.01109
0.66216,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.88010,0.882148,1.089346,-2.17358,3.380386,-0.22920,-1.67188,-2.04673,0.752499,-0.28477,-0.16708,1.349981,0.00014,0.00095,0.00349,0.01002
0.68097,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.94341,0.858725,1.085454,-2.13239,3.318033,-0.23060,-1.49681,-1.90692,0.746422,-0.31083,-0.19946,1.358552,0.00017,0.00110,0.00331,0.00919
0.69979,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.00530,0.835258,1.081542,-2.08607,3.251784,-0.23143,-1.32024,-1.76304,0.740384,-0.33402,-0.22953,1.367053,0.00022,0.00127,0.00310,0.00854
0.72070,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.07233,0.809249,1.077183,-2.02912,3.174232,-0.23188,-1.12362,-1.59950,0.733718,-0.35641,-0.26017,1.376419,0.00029,0.00159,0.00282,0.00806
0.74161,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.13744,0.783430,1.072818,-1.96692,3.093155,-0.23197,-0.92789,-1.43319,0.727098,-0.37524,-0.28782,1.385700,0.00040,0.00197,0.00262,0.00766
0.76484,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.20746,0.755109,1.067969,-1.89243,2.999772,-0.23185,-0.71309,-1.24657,0.719798,-0.39203,-0.31501,1.395914,0.00061,0.00247,0.00240,0.00739
0.78807,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.27498,0.727323,1.063123,-1.81301,2.903768,-0.23180,-0.50276,-1.05942,0.712559,-0.40453,-0.33844,1.406026,0.00094,0.00329,0.00223,0.00755
0.80897,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.33355,0.702894,1.058761,-1.73799,2.815848,-0.23181,-0.31863,-0.89171,0.706098,-0.41217,-0.35628,1.415039,0.00146,0.00425,0.00209,0.00795
0.82779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.38447,0.681458,1.054833,-1.66811,2.736041,-0.23206,-0.15801,-0.74222,0.700330,-0.41620,-0.36974,1.423080,0.00221,0.00536,0.00203,0.00848
0.84661,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.43371,0.660605,1.050899,-1.59646,2.656059,-0.23270,-0.00291,-0.59478,0.694603,-0.41764,-0.38077,1.431055,0.00331,0.00667,0.00196,0.00925
0.86354,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.47658,0.642385,1.047345,-1.53079,2.584278,-0.23382,0.131452,-0.46436,0.689488,-0.41680,-0.38864,1.438177,0.00488,0.00824,0.00191,0.01002
0.88048,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.51812,0.624719,1.043770,-1.46433,2.513002,-0.23548,0.260542,-0.33648,0.684410,-0.41401,-0.39461,1.445246,0.00702,0.01032,0.00191,0.01109
0.89741,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.55833,0.607637,1.040166,-1.39736,2.442516,-0.23782,0.384043,-0.21154,0.679370,-0.40935,-0.39872,1.452263,0.01017,0.01273,0.00193,0.01273
0.91435,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.59724,0.591167,1.036520,-1.33018,2.373091,-0.24107,0.501788,-0.08986,0.674369,-0.40291,-0.40102,1.459229,0.01482,0.01592,0.00196,0.01450
0.93128,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.63488,0.575332,1.032817,-1.26305,2.304985,-0.24539,0.613734,0.028242,0.669408,-0.39476,-0.40155,1.466143,0.02093,0.01976,0.00200,0.01639
0.94822,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.67129,0.560149,1.029040,-1.19624,2.238445,-0.25094,0.719828,0.142584,0.664486,-0.38501,-0.40036,1.473007,0.02991,0.02485,0.00206,0.01893
0.96515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.70649,0.545633,1.025168,-1.13001,2.173702,-0.25805,0.820218,0.252873,0.659606,-0.37371,-0.39752,1.479820,0.04082,0.03077,0.00214,0.02201
0.98397,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.74427,0.530292,1.020725,-1.05740,2.104125,-0.26786,0.925470,0.370697,0.654230,-0.35947,-0.39250,1.487332,0.05704,0.03832,0.00225,0.02557
1.00279,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.78067,0.515792,1.016098,-0.98613,2.037316,-0.28025,1.024545,0.483167,0.648906,-0.34352,-0.38558,1.494783,0.07758,0.04829,0.00237,0.03056
1.02160,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.81577,0.502133,1.011238,-0.91651,1.973541,-0.29577,1.117621,0.590532,0.643635,-0.32598,-0.37686,1.502173,0.10266,0.06111,0.00247,0.03546
1.04042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.84965,0.489309,1.006093,-0.84883,1.913048,-0.31423,1.205654,0.692585,0.638415,-0.30691,-0.36641,1.509503,0.13212,0.07450,0.00264,0.04140
1.06133,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.88594,0.476019,0.999976,-0.77624,1.849947,-0.33914,1.297821,0.799978,0.632676,-0.28405,-0.35289,1.517579,0.17050,0.09359,0.00282,0.04829
1.08015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.91746,0.464910,0.994035,-0.71357,1.797141,-0.36595,1.376953,0.891192,0.627567,-0.26201,-0.33907,1.524785,0.21231,0.11323,0.00297,0.05472
1.09896,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.94799,0.454578,0.987613,-0.65365,1.748311,-0.39636,1.452440,0.977719,0.622510,-0.23866,-0.32377,1.531933,0.25413,0.13551,0.00312,0.06281
1.11420,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.97205,0.446764,0.982009,-0.60733,1.711845,-0.42413,1.511065,1.044120,0.618451,-0.21880,-0.31034,1.537680,0.29037,0.15456,0.00322,0.06866
1.13114,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-1.99814,0.438629,0.975317,-0.55829,1.674648,-0.45803,1.573385,1.114278,0.613979,-0.19581,-0.29440,1.544023,0.32788,0.17681,0.00336,0.07551
1.14996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.02643,0.430232,0.967249,-0.50699,1.637572,-0.49982,1.639208,1.188046,0.609058,-0.16916,-0.27549,1.551016,0.36942,0.20386,0.00344,0.08243
1.16877,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.05404,0.422469,0.958443,-0.45924,1.605164,-0.54550,1.700416,1.256925,0.604184,-0.14142,-0.25538,1.557954,0.41478,0.23126,0.00356,0.08993
1.18571,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.07840,0.415987,0.949832,-0.41946,1.580143,-0.58969,1.752054,1.315350,0.599838,-0.11557,-0.23632,1.564150,0.45253,0.25973,0.00364,0.09611
1.20264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.10236,0.409939,0.940526,-0.38284,1.559142,-0.63694,1.798798,1.369222,0.595529,-0.08895,-0.21641,1.570302,0.48718,0.28288,0.00370,0.10266
1.21788,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-2.12365,0.404832,0.931513,-0.35267,1.543777,-0.68229,1.837736,1.414725,0.591680,-0.06438,-0.19780,1.575801,0.51281,0.30414,0.00372,0.10748
