t,xd,yd,zd,ud,vd,wd,pd,qd,rd,phid,thetad,psid,x,y,z,u,v,w,p,q,r,phi,theta,psi,del_lat,del_lon,del_yaw,del_thrust
7.90311,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.28384,-61.418,-7.6342,-12.921,15.8857,-0.5034,-0.0810,-0.0968,1.31234,0.54971,0.47830,3.35400,0.99998,0.91644,0.60638,0.00677
7.92402,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.58661,-61.657,-7.6436,-12.943,15.9202,-0.4962,-0.0822,-0.0953,1.34094,0.54963,0.47758,3.37128,0.99998,0.91474,0.61161,0.00677
7.94493,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,8.89407,-61.891,-7.6529,-12.965,15.9546,-0.4892,-0.0834,-0.0939,1.36950,0.54952,0.47689,3.38892,0.99998,0.91302,0.61682,0.00682
7.96583,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.20621,-62.120,-7.6620,-12.987,15.9887,-0.4823,-0.0845,-0.0928,1.39809,0.54940,0.47621,3.40694,0.99997,0.91006,0.62027,0.00682
7.98674,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.52303,-62.344,-7.6711,-13.009,16.0227,-0.4756,-0.0855,-0.0920,1.42670,0.54925,0.47555,3.42532,0.99997,0.90640,0.62372,0.00677
8.00765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,9.84452,-62.563,-7.6800,-13.030,16.0566,-0.4691,-0.0863,-0.0918,1.45527,0.54909,0.47489,3.44406,0.99997,0.90196,0.62886,0.00672
8.02856,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.17065,-62.7758,-7.68877,-13.0520,16.09030,-0.46269,-0.08713,-0.09241,1.483879,0.548921,0.474235,3.463176,0.99997,0.89665,0.63057,0.00667
8.04737,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.46815,-62.9623,-7.69657,-13.0709,16.12045,-0.45702,-0.08772,-0.09352,1.509444,0.548752,0.473619,3.480688,0.99997,0.89039,0.63567,0.00667
8.06619,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.76937,-63.1440,-7.70427,-13.0896,16.15046,-0.45146,-0.08823,-0.09544,1.535076,0.548573,0.472972,3.498495,0.99996,0.88303,0.63736,0.00662
8.08501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.07427,-63.3205,-7.71187,-13.1080,16.18032,-0.44596,-0.08865,-0.09827,1.560542,0.548387,0.472280,3.516595,0.99996,0.87202,0.63906,0.00648
8.10382,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.38282,-63.4918,-7.71938,-13.1263,16.21003,-0.44056,-0.08899,-0.10257,1.585898,0.548195,0.471519,3.534987,0.99996,0.86362,0.64074,0.00648
8.12264,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,11.69496,-63.6577,-7.72680,-13.1444,16.23960,-0.43524,-0.08925,-0.10822,1.611196,0.547998,0.470669,3.553670,0.99995,0.84922,0.64243,0.00639
8.14146,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.01065,-63.8180,-7.73413,-13.1622,16.26903,-0.42997,-0.08943,-0.11583,1.636411,0.547797,0.469696,3.572643,0.99995,0.83359,0.64579,0.00639
8.15839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.29778,-63.9574,-7.74065,-13.1780,16.29538,-0.42529,-0.08952,-0.12444,1.659081,0.547614,0.468688,3.589969,0.99995,0.81560,0.64411,0.00625
8.17533,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.58767,-64.0920,-7.74710,-13.1936,16.32162,-0.42064,-0.08955,-0.13504,1.681672,0.547431,0.467524,3.607527,0.99994,0.79374,0.64746,0.00620
8.19226,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,12.88030,-64.2217,-7.75348,-13.2089,16.34774,-0.41603,-0.08952,-0.14830,1.704115,0.547247,0.466166,3.625319,0.99994,0.76873,0.64913,0.00611
8.20920,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.17559,-64.3464,-7.75979,-13.2239,16.37374,-0.41148,-0.08943,-0.16454,1.726475,0.547064,0.464568,3.643341,0.99994,0.74026,0.64913,0.00603
8.22613,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.47348,-64.4660,-7.76604,-13.2386,16.39963,-0.40696,-0.08929,-0.18445,1.748742,0.546883,0.462681,3.661593,0.99993,0.70507,0.65246,0.00590
8.24307,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,13.77390,-64.5802,-7.77221,-13.2529,16.42540,-0.40247,-0.08910,-0.20827,1.770807,0.546704,0.460442,3.680074,0.99992,0.66725,0.65080,0.00585
8.26000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.07679,-64.6892,-7.77831,-13.2668,16.45105,-0.39802,-0.08886,-0.23627,1.792778,0.546528,0.457791,3.698782,0.99992,0.61855,0.65080,0.00577
8.27694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.38205,-64.7926,-7.78435,-13.2802,16.47659,-0.39357,-0.08857,-0.26981,1.814573,0.546356,0.454646,3.717714,0.99991,0.56913,0.65246,0.00564
8.29387,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.68961,-64.8904,-7.79032,-13.2930,16.50202,-0.38917,-0.08824,-0.30855,1.836323,0.546189,0.450928,3.736872,0.99990,0.51464,0.65246,0.00556
8.31081,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,14.99938,-64.9825,-7.79622,-13.3052,16.52734,-0.38483,-0.08788,-0.35280,1.857910,0.546026,0.446555,3.756253,0.99989,0.45616,0.65246,0.00544
8.32452,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.25185,-65.0527,-7.80095,-13.3145,16.54776,-0.38132,-0.08755,-0.39249,1.875228,0.545899,0.442471,3.772115,0.99988,0.40945,0.65246,0.00536
8.33977,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.53392,-65.1262,-7.80616,-13.3241,16.57037,-0.37745,-0.08717,-0.44039,1.894431,0.545762,0.437320,3.789909,0.99987,0.35756,0.65577,0.00528
8.35501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,15.81754,-65.1948,-7.81131,-13.3330,16.59289,-0.37359,-0.08676,-0.49210,1.913508,0.545630,0.431472,3.807880,0.99985,0.31038,0.65412,0.00521
8.37025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.10265,-65.2585,-7.81641,-13.3409,16.61532,-0.36975,-0.08633,-0.54646,1.932406,0.545504,0.424887,3.826026,0.99983,0.26683,0.65412,0.00517
8.38549,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.38914,-65.3171,-7.82146,-13.3479,16.63767,-0.36595,-0.08588,-0.60268,1.951292,0.545384,0.417536,3.844348,0.99982,0.22482,0.65577,0.00510
8.40073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.67693,-65.3707,-7.82646,-13.3538,16.65993,-0.36219,-0.08542,-0.65976,1.970068,0.545269,0.409408,3.862845,0.99979,0.18997,0.65742,0.00502
8.41597,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,16.96592,-65.4190,-7.83140,-13.3585,16.68211,-0.35848,-0.08494,-0.71722,1.988840,0.545161,0.400496,3.881517,0.99977,0.16438,0.65742,0.00502
8.43122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.25602,-65.4621,-7.83630,-13.3619,16.70420,-0.35482,-0.08446,-0.77373,2.007505,0.545059,0.390808,3.900363,0.99974,0.13986,0.65907,0.00495
8.44646,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.54711,-65.4999,-7.84115,-13.3639,16.72622,-0.35119,-0.08396,-0.82885,2.026020,0.544964,0.380363,3.919380,0.99972,0.12002,0.66236,0.00495
8.46170,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,17.83911,-65.5323,-7.84594,-13.3645,16.74815,-0.34762,-0.08346,-0.88159,2.044554,0.544875,0.369188,3.938571,0.99969,0.10470,0.66072,0.00495
8.47694,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18.13188,-65.5594,-7.85069,-13.3634,16.77000,-0.34411,-0.08296,-0.93165,2.063060,0.544793,0.357321,3.957934,0.99965,0.09174,0.66562,0.00495
8.49218,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18.42533,-65.5809,-7.85539,-13.3606,16.79178,-0.34068,-0.08246,-0.97833,2.081730,0.544717,0.344802,3.977472,0.99962,0.08243,0.67050,0.00495
8.50742,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,18.71934,-65.5969,-7.86004,-13.3562,16.81348,-0.33734,-0.08195,-1.02140,2.100449,0.544648,0.331680,3.997185,0.99959,0.07450,0.67372,0.00499
8.52267,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.01379,-65.6073,-7.86465,-13.3498,16.83510,-0.33406,-0.08145,-1.06050,2.119157,0.544586,0.318007,4.017073,0.99955,0.06866,0.67854,0.00502
8.53791,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.30855,-65.6122,-7.86921,-13.3416,16.85665,-0.33086,-0.08096,-1.09552,2.138038,0.544530,0.303837,4.037138,0.99952,0.06368,0.68331,0.00506
8.55315,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.60350,-65.6113,-7.87373,-13.3315,16.87812,-0.32776,-0.08047,-1.12626,2.156984,0.544481,0.289226,4.057380,0.99949,0.06111,0.68961,0.00517
8.56839,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,19.89852,-65.6048,-7.87821,-13.3193,16.89952,-0.32471,-0.07999,-1.15251,2.176167,0.544438,0.274233,4.077803,0.99946,0.05864,0.69740,0.00525
8.58363,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.19348,-65.5925,-7.88264,-13.3051,16.92085,-0.32177,-0.07952,-1.17430,2.195549,0.544401,0.258918,4.098407,0.99943,0.05823,0.70507,0.00532
8.59887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.48824,-65.5745,-7.88704,-13.2889,16.94211,-0.31895,-0.07906,-1.19154,2.215172,0.544370,0.243342,4.119196,0.99940,0.05744,0.71263,0.00544
8.61411,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,20.78268,-65.5507,-7.89140,-13.2705,16.96330,-0.31624,-0.07862,-1.20420,2.235016,0.544346,0.227565,4.140172,0.99936,0.05904,0.72154,0.00552
8.62783,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.04727,-65.5242,-7.89529,-13.2521,16.98231,-0.31389,-0.07822,-1.21170,2.253220,0.544329,0.213243,4.159215,0.99934,0.06028,0.73029,0.00560
8.64155,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.31139,-65.4931,-7.89915,-13.2321,17.00127,-0.31163,-0.07784,-1.21546,2.271677,0.544316,0.198854,4.178414,0.99932,0.06196,0.73744,0.00577
8.65527,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.57494,-65.4572,-7.90299,-13.2103,17.02017,-0.30945,-0.07748,-1.21561,2.290378,0.544308,0.184441,4.197771,0.99930,0.06500,0.74724,0.00585
8.66898,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,21.83781,-65.4165,-7.90680,-13.1868,17.03902,-0.30738,-0.07712,-1.21207,2.309383,0.544304,0.170048,4.217291,0.99928,0.06819,0.75545,0.00603
8.68270,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.09989,-65.3711,-7.91058,-13.1616,17.05782,-0.30541,-0.07678,-1.20497,2.328671,0.544305,0.155718,4.236974,0.99926,0.07349,0.76611,0.00611
8.69642,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.36109,-65.3209,-7.91434,-13.1347,17.07656,-0.30351,-0.07645,-1.19420,2.348296,0.544309,0.141497,4.256824,0.99924,0.07864,0.77645,0.00625
8.71014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.62130,-65.2659,-7.91808,-13.1062,17.09525,-0.30172,-0.07614,-1.17996,2.368232,0.544317,0.127425,4.276844,0.99923,0.08468,0.78645,0.00639
8.72385,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,22.88041,-65.2061,-7.92179,-13.0760,17.11390,-0.30003,-0.07584,-1.16207,2.388515,0.544329,0.113548,4.297036,0.99922,0.09174,0.79732,0.00658
8.73757,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.13831,-65.1415,-7.92549,-13.0442,17.13249,-0.29844,-0.07555,-1.14083,2.409180,0.544344,0.099906,4.317404,0.99921,0.10065,0.80889,0.00667
8.75129,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.39491,-65.0721,-7.92917,-13.0108,17.15103,-0.29694,-0.07528,-1.11608,2.430186,0.544363,0.086543,4.337951,0.99919,0.11104,0.81996,0.00687
8.76501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.65008,-64.9979,-7.93282,-12.9759,17.16952,-0.29555,-0.07502,-1.08769,2.451601,0.544385,0.073501,4.358680,0.99919,0.12080,0.83052,0.00702
8.77872,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,23.90371,-64.9189,-7.93647,-12.9396,17.18797,-0.29427,-0.07478,-1.05586,2.473363,0.544409,0.060824,4.379594,0.99918,0.13381,0.84350,0.00723
8.79244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.15571,-64.8351,-7.94009,-12.9018,17.20637,-0.29307,-0.07456,-1.02056,2.495527,0.544437,0.048553,4.400698,0.99917,0.14798,0.85476,0.00739
8.80616,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.40594,-64.7465,-7.94370,-12.8626,17.22471,-0.29199,-0.07434,-0.98191,2.518096,0.544467,0.036731,4.421993,0.99916,0.16438,0.86618,0.00755
8.81988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.65431,-64.6531,-7.94730,-12.8222,17.24302,-0.29102,-0.07415,-0.93979,2.540991,0.544500,0.025399,4.443483,0.99916,0.18220,0.87684,0.00772
8.83359,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,24.90069,-64.5549,-7.95089,-12.7805,17.26127,-0.29016,-0.07397,-0.89414,2.564243,0.544535,0.014601,4.465170,0.99916,0.20149,0.88895,0.00795
8.84731,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.14497,-64.4519,-7.95447,-12.7376,17.27948,-0.28938,-0.07380,-0.84517,2.587826,0.544571,0.004378,4.487057,0.99916,0.22227,0.89934,0.00806
8.86103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.38704,-64.3442,-7.95804,-12.6937,17.29764,-0.28871,-0.07365,-0.79295,2.611681,0.544610,-0.00523,4.509147,0.99916,0.24589,0.90825,0.00830
8.87475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.62677,-64.2317,-7.96160,-12.6487,17.31576,-0.28816,-0.07351,-0.73772,2.635840,0.544651,-0.01418,4.531442,0.99916,0.26827,0.91811,0.00854
8.88846,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,25.86404,-64.1144,-7.96515,-12.6028,17.33383,-0.28772,-0.07339,-0.67911,2.660253,0.544693,-0.02244,4.553943,0.99917,0.29340,0.92700,0.00867
8.90370,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.12468,-63.9786,-7.96910,-12.5509,17.35386,-0.28735,-0.07327,-0.61052,2.687654,0.544741,-0.03077,4.579188,0.99917,0.32146,0.93587,0.00892
8.91895,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.38197,-63.8370,-7.97304,-12.4981,17.37383,-0.28709,-0.07317,-0.53832,2.715281,0.544791,-0.03814,4.604691,0.99917,0.34920,0.94373,0.00919
8.93419,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.63575,-63.6896,-7.97698,-12.4445,17.39374,-0.28699,-0.07309,-0.46317,2.743103,0.544842,-0.04452,4.630456,0.99918,0.38145,0.95136,0.00932
8.94943,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,26.88586,-63.5364,-7.98091,-12.3903,17.41360,-0.28696,-0.07302,-0.38498,2.771062,0.544894,-0.04986,4.656483,0.99917,0.40945,0.95771,0.00960
8.96467,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.13211,-63.3775,-7.98485,-12.3357,17.43341,-0.28707,-0.07297,-0.30467,2.799106,0.544947,-0.05413,4.682771,0.99918,0.43806,0.96326,0.00981
8.97991,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.37434,-63.2129,-7.98879,-12.2807,17.45317,-0.28730,-0.07294,-0.22225,2.827223,0.545001,-0.05731,4.709323,0.99919,0.46344,0.96765,0.01002
8.99515,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.61237,-63.0427,-7.99273,-12.2256,17.47286,-0.28768,-0.07292,-0.13847,2.855363,0.545054,-0.05936,4.736137,0.99919,0.49084,0.97193,0.01039
9.01040,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,27.84603,-62.8669,-7.99668,-12.1705,17.49251,-0.28817,-0.07292,-0.05384,2.883507,0.545108,-0.06029,4.763214,0.99919,0.51281,0.97532,0.01047
9.02564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.07513,-62.6855,-8.00064,-12.1155,17.51210,-0.28876,-0.07294,0.031081,2.911615,0.545162,-0.06007,4.790553,0.99918,0.53655,0.97830,0.01078
9.04088,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.29951,-62.4986,-8.00460,-12.0609,17.53164,-0.28948,-0.07297,0.115661,2.939655,0.545216,-0.05872,4.818154,0.99918,0.55832,0.98093,0.01109
9.05612,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.51897,-62.3062,-8.00858,-12.0067,17.55113,-0.29030,-0.07301,0.199959,2.967633,0.545269,-0.05623,4.846015,0.99918,0.57987,0.98288,0.01118
9.07136,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.73334,-62.1086,-8.01257,-11.9531,17.57056,-0.29120,-0.07307,0.282680,2.995511,0.545321,-0.05262,4.874135,0.99917,0.59584,0.98474,0.01150
9.08660,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,28.94243,-61.9056,-8.01657,-11.9003,17.58994,-0.29225,-0.07315,0.363986,3.023280,0.545372,-0.04791,4.902515,0.99916,0.60987,0.98621,0.01167
9.10185,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.14606,-61.6973,-8.02058,-11.8484,17.60927,-0.29338,-0.07323,0.443328,3.050930,0.545423,-0.04213,4.931151,0.99916,0.62543,0.98753,0.01193
9.11556,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.32447,-61.5055,-8.02421,-11.8026,17.62662,-0.29453,-0.07332,0.512607,3.075708,0.545467,-0.03603,4.957144,0.99914,0.63736,0.98849,0.01219
9.12928,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.49817,-61.3096,-8.02786,-11.7578,17.64392,-0.29573,-0.07342,0.579513,3.100370,0.545510,-0.02910,4.983344,0.99914,0.64746,0.98937,0.01237
9.14300,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.66701,-61.1096,-8.03151,-11.7140,17.66118,-0.29703,-0.07353,0.643955,3.124915,0.545552,-0.02139,5.009749,0.99912,0.65412,0.98997,0.01264
9.15672,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.83087,-60.9057,-8.03519,-11.6714,17.67840,-0.29846,-0.07365,0.705406,3.149339,0.545593,-0.01292,5.036358,0.99911,0.66236,0.99060,0.01292
9.17043,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,29.98959,-60.6979,-8.03888,-11.6301,17.69558,-0.29994,-0.07378,0.763958,3.173642,0.545632,-0.00373,5.063171,0.99910,0.67050,0.99120,0.01310
9.18415,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.14304,-60.4863,-8.04259,-11.5900,17.71271,-0.30151,-0.07391,0.819525,3.197819,0.545669,0.006139,5.090186,0.99907,0.67694,0.99157,0.01329
9.19787,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.29108,-60.2710,-8.04632,-11.5513,17.72980,-0.30320,-0.07406,0.871808,3.221865,0.545705,0.016664,5.117402,0.99905,0.68172,0.99199,0.01359
9.21158,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.43357,-60.0521,-8.05008,-11.5142,17.74685,-0.30497,-0.07421,0.920586,3.245782,0.545739,0.027795,5.144818,0.99904,0.68489,0.99239,0.01378
9.22530,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.57037,-59.8297,-8.05385,-11.4785,17.76385,-0.30687,-0.07437,0.965860,3.269564,0.545771,0.039490,5.172432,0.99901,0.68961,0.99255,0.01409
9.23765,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.68848,-59.6265,-8.05727,-11.4478,17.77912,-0.30862,-0.07452,1.003477,3.290853,0.545799,0.050467,5.197456,0.99899,0.69430,0.99276,0.01439
9.24999,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.80176,-59.4207,-8.06071,-11.4184,17.79435,-0.31047,-0.07467,1.037993,3.312034,0.545824,0.061833,5.222639,0.99896,0.69585,0.99297,0.01460
9.26234,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,30.91012,-59.2123,-8.06417,-11.3905,17.80955,-0.31238,-0.07483,1.069722,3.333104,0.545848,0.073557,5.247980,0.99893,0.69740,0.99307,0.01471
9.27468,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.01345,-59.0014,-8.06765,-11.3639,17.82471,-0.31432,-0.07499,1.098170,3.354066,0.545870,0.085606,5.273479,0.99891,0.69894,0.99317,0.01503
9.28703,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.11164,-58.7880,-8.07115,-11.3388,17.83983,-0.31635,-0.07516,1.123445,3.374913,0.545891,0.097945,5.299135,0.99887,0.69894,0.99327,0.01514
9.29938,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,31.20461,-58.5723,-8.07468,-11.3151,17.85492,-0.31845,-0.07533,1.145605,3.395652,0.545909,0.110540,5.324947,0.99884,0.70202,0.99342,0.01547
