some stuff to test header action
0.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.00185,0.99948,1.00230,1.00160,0.98273,1.01607,0.91365,0.80676,0.91134,0.98654,1.00047,1.00121,1.00097,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.00370,0.99891,1.00458,1.00306,0.96546,1.03215,0.83265,0.61783,0.82414,0.97316,1.00066,1.00228,1.00194,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.00555,0.99831,1.00686,1.00439,0.94818,1.04822,0.75665,0.43314,0.73838,0.95986,1.00057,1.00323,1.00289,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.00761,0.99760,1.00938,1.00573,0.92897,1.06606,0.67766,0.23279,0.64475,0.94516,1.00015,1.00412,1.00392,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.00967,0.99684,1.01189,1.00692,0.90975,1.08389,0.60405,0.03749,0.55285,0.93056,0.99940,1.00486,1.00494,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.01173,0.99602,1.01439,1.00799,0.89054,1.10170,0.53545,-0.1528,0.46266,0.91604,0.99834,1.00545,1.00595,0.00000,0.00000,0.00000,0.00000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.01379,0.99516,1.01687,1.00893,0.87132,1.11947,0.47149,-0.3383,0.37414,0.90163,0.99696,1.00588,1.00693,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.01585,0.99425,1.01933,1.00975,0.85211,1.13721,0.41185,-0.5190,0.28728,0.88730,0.99528,1.00617,1.00790,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
0.01814,0.99318,1.02206,1.01054,0.83076,1.15687,0.35025,-0.7143,0.19267,0.87149,0.99307,1.00631,1.00896,0.00000,0.00000,0.00000,-0.0000,0.00000,-0.0000,-0.0000,-0.0000,-0.0000,0.00000,0.00000,0.00000
